serial no.,Year,Month,Weekday,Name_Length,Genre_RPG,Genre_Horror,Genre_Action,Genre_Strategy,Genre_Puzzle,Genre_Adventure,Genre_Simulator,Genre_4X strategy._False,Genre_4X strategy._True,Genre_Action RPG._False,Genre_Action RPG._True,Genre_Action‑adventure._False,Genre_Action‑adventure._True,Genre_FPS._False,Genre_FPS._True,Genre_Horror._False,Genre_Horror._True,Genre_Isometric RPG._False,Genre_Isometric RPG._True,Genre_Metroidvania._False,Genre_Metroidvania._True,Genre_Narrative adventure._False,Genre_Narrative adventure._True,Genre_Other_False,Genre_Other_True,Genre_Platformer._False,Genre_Platformer._True,Genre_Puzzle platformer._False,Genre_Puzzle platformer._True,Game_Duration
0.5592592592592592,2022,9,3,0.4942528735632184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.4285714285714286
0.06666666666666667,2019,9,3,0.08045977011494253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.4285714285714286
0.2574074074074074,2020,10,3,0.13793103448275862,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.4285714285714286
0.46851851851851856,2022,1,3,0.367816091954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0.4285714285714286
0.9555555555555556,2025,2,3,0.3908045977011494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.4285714285714286
0.10925925925925926,2019,12,3,0.21839080459770116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.0
0.20555555555555557,2020,7,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.4285714285714286
0.537037037037037,2022,7,3,0.1954022988505747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.4285714285714286
0.6574074074074074,2023,3,3,0.44827586206896547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0.4285714285714286
0.4851851851851852,2022,3,3,0.2528735632183908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.4285714285714286
0.7407407407407407,2023,10,3,0.11494252873563217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.4285714285714286
0.2777777777777778,2020,12,3,0.2068965517241379,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,0.4285714285714286
0.49259259259259264,2022,3,3,0.1954022988505747,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.4285714285714286
0.7814814814814814,2023,12,3,0.5402298850574713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.6428571428571428
0.07037037037037037,2019,10,3,0.022988505747126436,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.4285714285714286
